event,location,zipcode,x,y,flag,_Y,_X,_ID,dup
SNAP SEABRIDGE NEIGHBORHOOD ASSOCIATION OF PROGRESSIVES,Oxnard CA,93035,34.1822,-119.216,,34.1822,-119.216,1672,0
SNEAKERS LACED UP SOUTH SHORE,Marshfield Hills MA,02051,42.1512,-70.7341,,42.1512,-70.7341,852,0
SNOCO INDIVISIBLE,Everett WA,98208,47.8948,-122.1987,,47.8948,-122.1987,2461,0
SNOCOUNTY INDIVISIBLE,Lake Stevens WA,98258,48.0171,-122.0672,,48.0171,-122.0672,2461,0
SNOQUALMIE VALLEY INDIVISIBLES,North Bend WA,98045,47.4755,-121.7571,,47.4755,-121.7571,482,0
SNOWFLAKE ACTION COALITION,Houston TX,77002,29.7594,-95.35939999999999,,29.7594,-95.35939999999999,2430,0
SNOWFLAKES,Butler NJ,07405,40.9988,-74.42610000000001,,40.9988,-74.42610000000001,2543,0
SO FLA TRUMP CHALLENGERS,Miami FL,33189,25.573,-80.3374,,25.573,-80.3374,2823,0
SOAP LAKE ACTION,Soap Lake WA,98851,47.383,-119.486,,47.383,-119.486,787,0
SOCIAL JUSTICE CENTER OF MARIN,San Rafael CA,94903,38.0339,-122.5855,,38.0339,-122.5855,2163,0
"SOCIAL JUSTICE GROUP, SPRINGFIELD TOWNSHIP & CHESTNUT HILL",Flourtown PA,19031,40.1068,-75.2115,,40.1068,-75.2115,3054,0
"SOCORROANS FOR DEMOCRACY, SOCORRO NM",Socorro NM,87801,34.0479,-106.8907,,34.0479,-106.8907,1279,0
SOINDIVISIBLE: SOUTHERN INDIANA INDIVISIBLE,New Albany IN,47150,38.3089,-85.82210000000001,,38.3089,-85.82210000000001,932,0
SOLIDARITY ALSEA,Alsea OR,97324,44.3691,-123.6089,,44.3691,-123.6089,1345,0
SOLIDARITY SUNDAY GRADUATE HOSPITAL,Philadelphia PA,19146,39.9379,-75.1794,,39.9379,-75.1794,2411,0
SOLIDARITY SUNDAY-MT. AIRY/GERMANTOWN,Philadelphia PA,19144,40.0338,-75.17310000000001,,40.0338,-75.17310000000001,2411,0
SOLIDARITY SUNDAYS,Denver CO,80211,39.7665,-105.0204,,39.7665,-105.0204,2045,0
SOLIDARITY SUNDAYS - ATLANTA,Atlanta GA,30307,33.7691,-84.336,,33.7691,-84.336,832,0
SOLIDARITY SUNDAYS - PHILADELPHIA,Philadelphia PA,19104,39.9597,-75.2024,,39.9597,-75.2024,2411,0
SOLIDARITY SUNDAYS :: THE BROOKLYN RESISTANCE,Brooklyn NY,11218,40.6424,-73.97580000000001,,40.6424,-73.97580000000001,2283,0
SOLIDARITY SUNDAYS @,Alameda CA,94501,37.7706,-122.2648,,37.7706,-122.2648,2716,0
SOLIDARITY SUNDAYS DC,Washington DC,20018,38.9277,-76.97620000000001,,38.9277,-76.97620000000001,2713,0
SOLIDARITY SUNDAYS DEERFIELD,Deerfield MA,01342,42.5406,-72.60720000000001,,42.5406,-72.60720000000001,760,0
SOLIDARITY SUNDAYS MARIN,Fairfax CA,94930,37.9883,-122.5937,,37.9883,-122.5937,2163,0
SOLIDARITY SUNDAYS NORTH JERSEY,Denville NJ,07834,40.8897,-74.48439999999999,,40.8897,-74.48439999999999,2543,0
SOLIDARITY SUNDAYS PORTLAND CHAPTER,Portland OR,97218,45.56,-122.6001,,45.56,-122.6001,2040,0
SOLIDARITY SUNDAYS SF,San Francisco CA,94110,37.7509,-122.4153,,37.7509,-122.4153,2130,0
SOLIDARITY SUNDAYS SONOMA COUNTY,Witter Springs CA,95493,39.1821,-122.9711,,39.1821,-122.9711,2901,0
SOLIDARITY SUNDAYS | TWIN CITIES,Saint Paul MN,55108,44.9806,-93.1771,,44.9806,-93.1771,1824,0
SOLON DEMOCRATIC CLUB,Solon OH,44139,41.3866,-81.4421,,41.3866,-81.4421,2404,0
SOMA ACTION COMMITTEE,Maplewood NJ,07040,40.7279,-74.26560000000001,,40.7279,-74.26560000000001,2195,0
SOMA ACTION NETWORK,Maplewood NJ,07040,40.7279,-74.26560000000001,,40.7279,-74.26560000000001,2195,0
SOMA DEMS,South Orange NJ,07079,40.7465,-74.25749999999999,,40.7465,-74.25749999999999,2195,0
SONOMA COUNTY CITIZENS ALLIANCE,Penngrove CA,94951,38.3153,-122.6483,,38.3153,-122.6483,1909,0
SOUL FORCE INDIVISIBLE GROUP,Decatur GA,30033,33.8123,-84.28189999999999,,33.8123,-84.28189999999999,832,0
SOUP NIGHT,Portland OR,97202,45.484,-122.6365,,45.484,-122.6365,2040,0
SOUTH ALABAMA ACTION ALLIANCE,Fairhope AL,36532,30.5012,-87.8835,,30.5012,-87.8835,532,0
SOUTH ATLANTA PROGRESS,Newnan GA,30263,33.3696,-84.8194,,33.3696,-84.8194,114,0
SOUTH BAY HUMANITY PROJECT,Hermosa Beach CA,90254,33.8643,-118.3955,,33.8643,-118.3955,3006,0
SOUTH BERKSHIRE ACTION GROUP,Great Barrington MA,01230,42.1959,-73.36069999999999,,42.1959,-73.36069999999999,1132,0
SOUTH COUNTY ADVOCATES,Lone Pine CA,93545,36.5798,-118.0578,,36.5798,-118.0578,1062,0
SOUTH DAKOTA FORWARD - SPEARFISH,Spearfish SD,57783,44.4946,-103.865,,44.4946,-103.865,6,0
SOUTH EAST SKAGIT INDIVISIBLE,Darrington WA,98241,48.2395,-121.5892,,48.2395,-121.5892,2461,0
SOUTH END ACTION HUDDLE,Boston MA,02118,42.3362,-71.0729,,42.3362,-71.0729,759,0
SOUTH EUGENE INDIVISIBLE,Eugene OR,97405,44.0185,-123.0998,,44.0185,-123.0998,1346,0
SOUTH EUGENE INDIVISIBLE @,Eugene OR,97405,44.0185,-123.0998,,44.0185,-123.0998,1346,0
SOUTH FLORIDA ACTIVISM,Lake Worth FL,33460,26.6182,-80.056,,26.6182,-80.056,1009,0
SOUTH FLORIDA AGAINST THE INSANITY ACTION GROUP,Miami FL,33133,25.7378,-80.2248,,25.7378,-80.2248,2823,0
SOUTH FLORIDA CHAPTER OF INDIVISIBLE,Pembroke Pines FL,33028,26.0185,-80.3449,,26.0185,-80.3449,2950,0
SOUTH FLORIDA CITIZENS IN ACTION,Key Biscayne FL,33149,25.6921,-80.16249999999999,,25.6921,-80.16249999999999,2823,0
SOUTH FLORIDA FRIENDS,Pompano Beach FL,33069,26.2288,-80.1635,,26.2288,-80.1635,2950,0
SOUTH HILLS,Eugene OR,97405,44.0185,-123.0998,,44.0185,-123.0998,1346,0
SOUTH JERSEY CONNECTION TO ACTION,Ocean City NJ,08226,39.2709,-74.58750000000001,,39.2709,-74.58750000000001,2175,0
SOUTH JERSEY GRASSROOTS ACTION,Woodstown NJ,08098,39.6457,-75.3248,,39.6457,-75.3248,2896,0
SOUTH JERSEY HUMANISTS,Absecon NJ,08205,39.4745,-74.4575,,39.4745,-74.4575,2014,0
SOUTH JERSEY STANDS TOGETHER,Marlton NJ,08053,39.8845,-74.9067,,39.8845,-74.9067,2100,0
SOUTH KITSAP/GIG HARBOR RESULTS GROUP,Doty WA,98539,46.6378,-123.2804,,46.6378,-123.2804,1944,0
SOUTH LAKE MINNETONKA INDIVISIBLE,Excelsior MN,55331,44.9007,-93.5791,,44.9007,-93.5791,3114,0
SOUTH LAKE TAHOE DEMOCRATIC CLUB,South Lake Tahoe CA,96150,38.917,-119.9865,,38.917,-119.9865,237,0
SOUTH LYON MICHIGAN AREA ISSUES FROM A PROGRESSIVE POINT OF VIEW,South Lyon MI,48178,42.4567,-83.65900000000001,,42.4567,-83.65900000000001,3012,0
SOUTH MISSISSIPPI INDIVISIBLE,Picayune MS,39466,30.5418,-89.691,,30.5418,-89.691,2120,0
SOUTH OKANOGAN INDIVISABLE,Omak WA,98841,48.4143,-119.5272,,48.4143,-119.5272,866,0
SOUTH ORANGE COUNTY DEMOCRATIC CLUB,Dana Point CA,92629,33.4743,-117.6964,,33.4743,-117.6964,1673,0
SOUTH PHILLY RESISTANCE,Philadelphia PA,19147,39.9362,-75.1563,,39.9362,-75.1563,2411,0
SOUTH SHORE ACTION,Hingham MA,02043,42.2245,-70.89109999999999,,42.2245,-70.89109999999999,852,0
SOUTH SHORE INDIVISIBLE,Sun City Center FL,33573,27.7147,-82.35380000000001,,27.7147,-82.35380000000001,3223,0
SOUTH SHORE PROGRESSIVE ACTION COALITION,Marshfield MA,02050,42.1062,-70.69929999999999,,42.1062,-70.69929999999999,852,0
SOUTH SHORE WOMEN IN ACTION,Weymouth MA,02190,42.1751,-70.9495,,42.1751,-70.9495,1244,0
SOUTH TEXAS NEW DEMOCRATS,Brownsville TX,78521,25.9221,-97.46120000000001,,25.9221,-97.46120000000001,2598,0
SOUTH-CENTRAL COLORADO INDIVISIBLE RESISTANCE,Pueblo CO,81004,38.2441,-104.6278,,38.2441,-104.6278,666,0
SOUTHAMPTON TOWN DEMOCRATIC COMMITTEE,Southampton NY,11969,40.8843,-72.3895,,40.8843,-72.3895,1413,0
SOUTHEAST ARKANSAS PROGRESSIVES,Monticello AR,71655,33.625,-91.7948,,33.625,-91.7948,471,0
SOUTHEAST PORTLAND RESISTANCE,Portland OR,97206,45.484,-122.5973,,45.484,-122.5973,2040,0
SOUTHEAST PROGRESSIVES OF FRANKLIN COUNTY,Canal Winchester OH,43110,39.8349,-82.8044,,39.8349,-82.8044,2442,0
SOUTHEAST TEXAS PROGRESSIVES,Orange TX,77632,30.1775,-93.8409,,30.1775,-93.8409,784,0
SOUTHEAST VOLUSIA DEMOCRATIC CLUB (SEVDEM),Edgewater FL,32132,28.9818,-80.91030000000001,,28.9818,-80.91030000000001,1967,0
SOUTHEASTERN PA ADA,Philadelphia PA,19106,39.9474,-75.1473,,39.9474,-75.1473,2411,0
SOUTHER WISCONSIN ACTION NETWORK,Janesville WI,53545,42.7355,-89.04049999999999,,42.7355,-89.04049999999999,640,0
SOUTHERN ARIZONA POLITICAL ACTION GROUP (SAPAG),Tucson AZ,85755,32.4227,-110.9768,,32.4227,-110.9768,1006,0
SOUTHERN ILLINOIS PEOPLE FOR PROGRESS,Glen Carbon IL,62034,38.7609,-89.9706,,38.7609,-89.9706,1679,0
SOUTHERN RHODE ISLAND PROGRESSIVE ALLIANCE,Wakefield RI,02879,41.4437,-71.5342,,41.4437,-71.5342,2594,0
SOUTHERN WOMEN FOR CIVIL RIGHTS,Nashville TN,37206,36.1798,-86.7411,,36.1798,-86.7411,2064,0
SOUTHERN WV INDIVISIBLE,Talcott WV,24981,37.6491,-80.7461,,37.6491,-80.7461,1217,0
SOUTHPORT INDIVISIBLE - STEPPING FORWARD,Southport NC,28461,33.9654,-78.0359,,33.9654,-78.0359,2041,0
SOUTHWEST PROGRESSIVE DEMOCRATS,Grove City OH,43123,39.8814,-83.0839,,39.8814,-83.0839,2442,0
SOUTHWEST WISCONSIN AREA PROGRESSIVES (SWWAP),Verona WI,53593,42.9999,-89.5522,,42.9999,-89.5522,1884,0
SOUTHWESTERN WAYNE DEMOCRATIC CLUB,Belleville MI,48111,42.1949,-83.4854,,42.1949,-83.4854,1713,0
"SPEAK NOW, ACT NOW - COLORADO",Denver CO,80231,39.6793,-104.8843,,39.6793,-104.8843,917,0
SPEAK OUT,Tybee Island GA,31328,32.0068,-80.8509,,32.0068,-80.8509,2981,0
SPEAK OUT HERNANDO,Spring Hill FL,34606,28.4655,-82.5981,,28.4655,-82.5981,1674,0
SPEAK OUT SOUTH FLORIDA,Fort Lauderdale FL,33334,26.1845,-80.1344,,26.1845,-80.1344,2950,0
SPEAK OUT! BREVARD,Melbourne FL,32940,28.2061,-80.685,,28.2061,-80.685,2990,0
SPEAK UP BOSTON,Jamaica Plain MA,02130,42.3126,-71.11150000000001,,42.3126,-71.11150000000001,759,0
SPEAK UP DE,Dover DE,19904,39.1605,-75.59739999999999,,39.1605,-75.59739999999999,1721,0
"SPEAK UP WEKIVA, INC.",Apopka FL,32712,28.712,-81.5136,,28.712,-81.5136,486,0
SPEAKING UP FOR AMERICA,Palm Beach Gardens FL,33418,26.8234,-80.1387,,26.8234,-80.1387,1009,0
SPOKANE HUDDLE LEAGUE FOR HUMAN RIGHTS,Coeur D Alene ID,83814,47.6928,-116.785,,47.6928,-116.785,1123,0
SPOKANE INDIVISIBLE,Spokane WA,99203,47.6294,-117.4041,,47.6294,-117.4041,3080,0
SPRING INDIVISIBLE,Spring TX,77379,30.0377,-95.5326,,30.0377,-95.5326,2430,0
SPRING LAKE PROGRESSIVES,Spring Lake MI,49456,43.0887,-86.1915,,43.0887,-86.1915,1257,0
ST HOMMIES RAPID RESPONSE TEAM,Lafayette CO,80026,39.998,-105.0963,,39.998,-105.0963,2049,0
ST TAMMANY INDIVISIBLE CHAPTER,Covington LA,70433,30.4876,-90.0959,,30.4876,-90.0959,3207,0
ST. CLAIR COUNTY DEMOCRATS,Port Huron MI,48060,42.9958,-82.4599,,42.9958,-82.4599,1701,0
ST. CROIX VALLEY CHANGEMAKERS,Taylors Falls MN,55084,45.4576,-92.733,,45.4576,-92.733,1235,0
ST. JOHNS ACTION TEAM,Portland OR,97231,45.6401,-122.838,,45.6401,-122.838,2040,0
ST. LOUIS INDIVISIBLE: A POLITICAL ACTION SALON,MO,63104,38.6128,-90.21850000000001,,38.6128,-90.21850000000001,1085,0
ST. PETER INDIVISIBLE,Saint Peter MN,56082,44.3351,-93.9811,,44.3351,-93.9811,1326,0
ST. TAMMANY INDIVISIBLE CHAPTER,Slidell LA,70461,30.2726,-89.729,,30.2726,-89.729,3207,0
STAFFORD HUDDLE,Stafford VA,22554,38.4586,-77.4306,,38.4586,-77.4306,2364,0
STAFFORD INDIVISIBLE COMMUNITY ACTION NETWORK,Stafford VA,22556,38.4718,-77.5102,,38.4718,-77.5102,2364,0
STAMFORD AREA WOMEN'S TALKING CIRCLE,Stamford CT,06905,41.0888,-73.54349999999999,,41.0888,-73.54349999999999,2005,0
STAMINA: UNITED,Silverthorne CO,80498,39.7647,-106.2211,,39.7647,-106.2211,1461,0
STAND CNJ,Belle Mead NJ,08502,40.4483,-74.6557,,40.4483,-74.6557,1500,0
STAND FOR SANE GOVERNMENT,Phoenix AZ,85020,33.5623,-112.0559,,33.5623,-112.0559,1424,0
STAND INDIVISIBLE - NO BORDERS,Newark DE,19711,39.7011,-75.7375,,39.7011,-75.7375,1108,0
STAND INDIVISIBLE - ST. PETERSBURG,Saint Petersburg FL,33713,27.789,-82.67789999999999,,27.789,-82.67789999999999,1896,0
STAND INDIVISIBLE ARIZONA,Scottsdale AZ,85259,33.5879,-111.8404,,33.5879,-111.8404,1424,0
STAND INDIVISIBLE AZ,Scottsdale AZ,85260,33.6013,-111.8867,,33.6013,-111.8867,1424,0
STAND INDIVISIBLE SCOTTSDALE,Scottsdale AZ,85259,33.5879,-111.8404,,33.5879,-111.8404,1424,0
STAND STRONG FOR SOCIAL CHANGE,WATERBURY CT,06705,41.5503,-72.99630000000001,,41.5503,-72.99630000000001,1704,0
STAND STRONG LA,Reseda CA,91335,34.2007,-118.5391,,34.2007,-118.5391,3006,0
STAND TOGETHER AGAINST HATE,Idaho Falls ID,83404,43.475,-112.0124,,43.475,-112.0124,851,0
"STAND TOGETHER-JAMESTOWN, ND",Jamestown ND,58401,46.921,-98.74550000000001,,46.921,-98.74550000000001,530,0
STAND UNITED,Smyrna GA,30080,33.8796,-84.50230000000001,,33.8796,-84.50230000000001,2920,0
STAND UP,Elephant Butte NM,87935,33.209,-107.2212,,33.209,-107.2212,810,0
"STAND UP BRAINERD LAKES (LOCAL CHAPTER, STAND UP MN)",Brainerd MN,56401,46.3502,-94.09999999999999,,46.3502,-94.09999999999999,2343,0
STAND UP MINNESOTA,Saint Paul MN,55117,44.9995,-93.09690000000001,,44.9995,-93.09690000000001,1824,0
STAND UP MINNESOTA - SOUTH CENTRAL,Mankato MN,56001,44.1538,-93.996,,44.1538,-93.996,1304,0
STAND UP NOW NORWALK,Norwalk CT,06853,41.0702,-73.4397,,41.0702,-73.4397,2005,0
STAND UP OC,Irvine CA,92617,33.6425,-117.8417,,33.6425,-117.8417,1673,0
STAND UP OC (PAC),Silverado CA,92676,33.7451,-117.6153,,33.7451,-117.6153,1673,0
"STAND UP, SPEAK UP FAIRFIELD AKA INDIVISIBLE IOWA SD 41/HD 82 (FAIRFIELD, IA JEFFERSON COUNTY)",Fairfield IA,52556,41.0039,-91.9576,,41.0039,-91.9576,2185,0
STANDING FOR JUSTICE OAKLAND MACOMB,Utica MI,48316,42.6885,-83.0548,,42.6885,-83.0548,2526,0
STANDING INDIVISIBLE IN GWYNEDD PA,Gwynedd PA,19436,40.2021,-75.25069999999999,,40.2021,-75.25069999999999,3054,0
STANDSTRONG4TRUTH,New York NY,10024,40.7864,-73.9764,,40.7864,-73.9764,940,0
STANDUP NOW LITTLETON CO,Littleton CO,80128,39.5918,-105.0832,,39.5918,-105.0832,1409,0
STANDUPNOW COLORADO,Denver CO,80209,39.7074,-104.9686,,39.7074,-104.9686,2045,0
STANFORD CCARE,Los Altos CA,94022,37.3814,-122.1258,,37.3814,-122.1258,2408,0
STANISLAUS COUNTY AFRICAN AMERICAN DEMOCRATIC CLUB (SCAADC),Modesto CA,95355,37.6717,-120.9482,,37.6717,-120.9482,830,0
STANTON PARK ACTIVATED,Washington DC,20002,38.9024,-76.9901,,38.9024,-76.9901,2713,0
STAR VALLEY INDIVISIBLE,Thayne WY,83127,42.933,-111.0114,,42.933,-111.0114,955,0
STARK INDIVISIBLE,North Canton Ohio,44720,40.7989,-81.3784,,40.7989,-81.3784,2018,0
STEELE COUNTY INDIVISIBLE!,Owatonna MN,55060,44.0805,-93.2191,,44.0805,-93.2191,641,0
STEVENS COUNTY ACTION GROUP,Colville WA,99114,48.578,-117.8645,,48.578,-117.8645,2202,0
STEVENS COUNTY SECOND INDIVISIBLE GROUP,Colville WA,99114,48.578,-117.8645,,48.578,-117.8645,2202,0
STILL WE RISE,Belmont CA,94002,37.5174,-122.2927,,37.5174,-122.2927,2537,0
STONEWALL DEMOCRATIC CLUB OF NYC (SDNYC),New York NY,10113,40.7808,-73.9772,,40.7808,-73.9772,940,0
STONEWALL DEMOCRATS OF WESTERN NEW YORK,Buffalo NY,14201,42.8967,-78.88460000000001,,42.8967,-78.88460000000001,2676,0
STONEWALL FOR REVOLUTION: LANSING,Lansing MI,48910,42.7008,-84.54900000000001,,42.7008,-84.54900000000001,1151,0
STONINGTON ACTION COMMITTEE,Stonington CT,06378,41.3664,-71.91549999999999,,41.3664,-71.91549999999999,1830,0
STOP THE BOY KING,Fairbanks AK,99701,64.8378,-147.7164,,64.8378,-147.7164,1405,0
STOP THE WALL,Cedar Park TX,78613,30.5052,-97.8203,,30.5052,-97.8203,912,0
STOP THE WALL!,Belton TX,76513,31.0723,-97.47199999999999,,31.0723,-97.47199999999999,330,0
STRAIGHT OUTTA C-VILLE INDIVISIBLE,Columbus OH,43214,40.0535,-83.0187,,40.0535,-83.0187,2442,0
STRAIGHT OUTTA WARRENTON,Warrenton VA,20186,38.6898,-77.8361,,38.6898,-77.8361,1983,0
STRENGTH IN NUMBERS,Madison WI,53711,43.0356,-89.4526,,43.0356,-89.4526,1884,0
STRENGTH IN NUMBERS SMART PHONE TREE,Milwaukee WI,53202,43.0506,-87.8968,,43.0506,-87.8968,2259,0
STRIKE FORCE FOR CHANGE,Country Club Hills IL,60478,41.5637,-87.7247,,41.5637,-87.7247,2103,0
STRONG VOICES RISING,Granville OH,43023,40.0788,-82.5194,,40.0788,-82.5194,517,0
STRONG WOMEN,Iowa City IA,52240,41.6355,-91.5016,,41.6355,-91.5016,1273,0
STRONGER NC,Raleigh NC,27612,35.852,-78.6841,,35.852,-78.6841,3037,0
STRONGER NC - ASHEVILLE/WNC,Asheville NC,28805,35.6004,-82.4918,,35.6004,-82.4918,2308,0
STRONGER TOGETHER AZ,Phoenix AZ,85020,33.5623,-112.0559,,33.5623,-112.0559,1424,0
STRONGER TOGETHER BITTERROOT,Hamilton MT,59840,46.2395,-114.1679,,46.2395,-114.1679,391,0
STRONGER TOGETHER WESTERN NEW YORK: LIVINGSTON COUNTY,Geneseo NY,14454,42.7938,-77.7996,,42.7938,-77.7996,1458,0
STRONGER TOGETHER WNC NORTH,Weaverville NC,28787,35.7126,-82.5491,,35.7126,-82.5491,2308,0
STRONGER TOGETHER WNY,Buffalo NY,14207,42.9491,-78.8978,,42.9491,-78.8978,2676,0
STRONGER TOGETHER- COCHISE COUNTY,Elfrida AZ,85610,31.7139,-109.6193,,31.7139,-109.6193,1669,0
STRONGERNC,Raleigh NC,27601,35.7727,-78.6324,,35.7727,-78.6324,3037,0
STRONGERNC | WAKE FOREST,Wake Forest NC,27587,35.9815,-78.53919999999999,,35.9815,-78.53919999999999,3037,0
STUDY HALL FOR CIVIC ENGAGEMENT,Indianapolis IN,46201,39.775,-86.1093,,39.775,-86.1093,1793,0
SUFFOLK COUNTY PROGRESSIVES,Selden NY,11784,40.8699,-73.0448,,40.8699,-73.0448,1413,0
SUGARTOWN INDIVISIBLE,Crockett CA,94525,38.0519,-122.2177,,38.0519,-122.2177,1703,0
SUIT UP MAINE,Biddeford ME,04005,43.4935,-70.4883,,43.4935,-70.4883,183,0
SUIT UP WILMINGTON,Wilmington NC,28403,34.2237,-77.8862,,34.2237,-77.8862,1171,0
SUMMERFIELD INDIVISIBLE HUDDLE,Summerfield FL,34491,29.0112,-82.0325,,29.0112,-82.0325,3188,0
SUMMIT AREA INDIVISIBLE,Summit NJ,07901,40.7149,-74.3642,,40.7149,-74.3642,2534,0
SUMMIT COUNTY PROGRESSIVE DEMOCRATS,Akron OH,44303,41.1025,-81.5386,,41.1025,-81.5386,368,0
SUMNER COUNTY DEMOCRATIC PARTY,Gallatin TN,37066,36.3834,-86.4512,,36.3834,-86.4512,1258,0
SUMTER SPEAKS,Americus GA,31709,32.0404,-84.2153,,32.0404,-84.2153,32,0
SUN CITY DEMOCRATIC CLUB ACTIVIST GROUP,Georgetown TX,78633,30.7177,-97.7543,,30.7177,-97.7543,912,0
SUN CITY INDIVISIBLE,bluffton SC,29909,32.3301,-80.84350000000001,,32.3301,-80.84350000000001,1044,0
SUNCOAST POLITICAL ACTION ALLIANCE,Bradenton FL,34201,27.4047,-82.4705,,27.4047,-82.4705,2472,0
SUNDAY MORNING ACTION,Providence RI,02906,41.8351,-71.39709999999999,,41.8351,-71.39709999999999,1455,0
SUNSET RESISTANCE COUNCIL,San Francisco CA,94122,37.7593,-122.4836,,37.7593,-122.4836,2130,0
SUPERMARKET LEGENDS,Milwaukee WI,53211,43.082,-87.8895,,43.082,-87.8895,2259,0
SURLY FEMINISTS FOR THE REVOLUTION,Tampa FL,33629,27.921,-82.50790000000001,,27.921,-82.50790000000001,3223,0
SURVIVING TRUMP THE AFTERMATH OF DESTRUCTION,Pine Mountain Club CA,93222,34.8469,-119.1568,,34.8469,-119.1568,1688,0
SUSQUEHANNA RIVER INDIVISIBLE,Harrisburg PA,17110,40.303,-76.8862,,40.303,-76.8862,3148,0
SUSTAINABLE MEDINA COUNTY,Wadsworth OH,44281,41.0384,-81.73739999999999,,41.0384,-81.73739999999999,120,0
SUST`AINA BLE MOLOKAI,Kaunakakai HI,96748,21.0905,-156.969,,21.0905,-156.969,731,0
SW RURAL MI INDIVISIBLE,Galesburg MI,49053,42.2948,-85.4237,,42.2948,-85.4237,253,0
SWAMPKATZ,Cut Bank MT,59427,48.6603,-112.3654,,48.6603,-112.3654,2250,0
SWANS - SOLIVITA WOMEN'S ACTION NETWORK,Kissimmee FL,34759,28.0946,-81.499,,28.0946,-81.499,2984,0
SWEET ACTION NETWORK NYC,New York NY,10038,40.7101,-74.0013,,40.7101,-74.0013,940,0
SWFL INDIVISIBLE,Fort Myers FL,33901,26.6204,-81.8725,,26.6204,-81.8725,1689,0
SWING BLUE MN,Minneapolis MN,55417,44.9054,-93.23609999999999,,44.9054,-93.23609999999999,3114,0
SYLVIA ANGELL,Denver CO,80214,39.7436,-105.0643,,39.7436,-105.0643,1409,0
T.H.O.R.N. (TAKE HOLD OF REALITY NOW),Huntington Beach CA,92646,33.6654,-117.9686,,33.6654,-117.9686,1673,0
T.R.U.P.E.,Tacoma WA,98408,47.2073,-122.4444,,47.2073,-122.4444,113,0
TABOR INDIVISIBLE,Portland OR,97213,45.5373,-122.5987,,45.5373,-122.5987,2040,0
TAHOE TRUCKEE INDIVISIBLE,Truckee CA,96161,39.3385,-120.1729,,39.3385,-120.1729,510,0
TAKE 19,La Crescenta CA,91214,34.2316,-118.2457,,34.2316,-118.2457,3006,0
TAKE ACTION CONNECTICUT (TACT),South Glastonbury CT,06073,41.6571,-72.5722,,41.6571,-72.5722,2720,0
TAKE ACTION GROUP INDIVISIBLE,Solana Beach CA,92075,32.9937,-117.2598,,32.9937,-117.2598,2558,0
TAKE ACTION SKAGWAY,Skagway AK,99840,59.4685,-135.3018,,59.4685,-135.3018,3143,0
TAKE ACTION TOGETHER - ST. PAUL MEETUP (#RESIST),Saint Paul MN,55102,44.9372,-93.12090000000001,,44.9372,-93.12090000000001,1824,0
TAKE BACK BAMA,Birmingham AL,35222,33.5219,-86.7666,,33.5219,-86.7666,751,0
TAKEACTION MINNESOTA,Saint Paul MN,55114,44.968,-93.1981,,44.968,-93.1981,1824,0
TAKOMA PARK MOBILIZATION,Takoma Park MD,20912,38.9832,-77.00069999999999,,38.9832,-77.00069999999999,1168,0
TALLAHASSEE INDIVISIBLE,Tallahassee FL,32311,30.4156,-84.187,,30.4156,-84.187,2673,0
TALLAHASSEE RESISTANCE,Tallahassee FL,32317,30.4651,-84.11279999999999,,30.4651,-84.11279999999999,2673,0
TALLAHASSEE STUDENTS FOR A DEMOCRATIC SOCIETY,Tallahassee FL,32306,30.4425,-84.29859999999999,,30.4425,-84.29859999999999,2673,0
TALLGRASS SENIORS INDIVISIBLE,Overland Park KS,66223,38.8619,-94.661,,38.8619,-94.661,2444,0
TAMPA VFAI,Odessa FL,33556,28.1421,-82.59050000000001,,28.1421,-82.59050000000001,3223,0
TANGI DEMOCRATS,Hammond LA,70403,30.4911,-90.4697,,30.4911,-90.4697,2,0
TAO IN ORLANDO,Altamonte Springs FL,32701,28.6666,-81.36499999999999,,28.6666,-81.36499999999999,1918,0
TAOS UNITED,Taos NM,87571,36.3953,-105.5847,,36.3953,-105.5847,1295,0
TARRANTCOUNTYINDIVISIBLEGROUP,Arlington TX,76011,32.7582,-97.1003,,32.7582,-97.1003,2102,0
TAWAS INDIVISIBLE,EAST TAWAS MI,48730,44.3008,-83.4776,,44.3008,-83.4776,2372,0
TAX MARCH NYC,Brooklyn NY,11211,40.7095,-73.9563,,40.7095,-73.9563,2283,0
TDW OF CENTRAL TEXAS,Mart TX,76664,31.5458,-96.8381,,31.5458,-96.8381,1574,0
TEACHERS STANDING UP,Aurora CO,80013,39.6575,-104.7846,,39.6575,-104.7846,917,0
TEAM 19,Madison WI,53703,43.0775,-89.3831,,43.0775,-89.3831,1884,0
TEAM GOLD,Madison WI,53717,43.0736,-89.508,,43.0736,-89.508,1884,0
TEAM RISE,Vienna VA,22182,38.928,-77.2649,,38.928,-77.2649,2962,0
TECH STANDS UP,San Francisco CA,94132,37.7211,-122.4754,,37.7211,-122.4754,2130,0
TECHNOACTIVISM,Vancouver WA,98682,45.6644,-122.5212,,45.6644,-122.5212,1195,0
TEED PARTY,Diamondhead MS,39525,30.3728,-89.3779,,30.3728,-89.3779,3088,0
TELL ALL YOUR FRIENDS,Phoenix AZ,85004,33.4557,-112.0686,,33.4557,-112.0686,1424,0
TEMECULA RISES,Temecula CA,92592,33.4983,-117.0958,,33.4983,-117.0958,2215,0
TEMECULA VALLEY PROGRESSIVES,Temecula CA,92592,33.4983,-117.0958,,33.4983,-117.0958,2215,0
